FirstName,LastName,FinalGrade
Vardas2375,Pavarde2375,5.44
Vardas3406,Pavarde3406,5.45333
Vardas1513,Pavarde1513,5.45333
Vardas7055,Pavarde7055,5.45333
Vardas3188,Pavarde3188,5.45333
Vardas6858,Pavarde6858,5.45333
Vardas4516,Pavarde4516,5.45333
Vardas3685,Pavarde3685,5.45333
Vardas7509,Pavarde7509,5.45333
Vardas4750,Pavarde4750,5.45333
Vardas5640,Pavarde5640,5.45333
Vardas2882,Pavarde2882,5.45333
Vardas9417,Pavarde9417,5.45333
Vardas7544,Pavarde7544,5.45333
Vardas3469,Pavarde3469,5.45333
Vardas7587,Pavarde7587,5.45333
Vardas6830,Pavarde6830,5.45333
Vardas2399,Pavarde2399,5.45333
Vardas2969,Pavarde2969,5.45333
Vardas4828,Pavarde4828,5.45333
Vardas5356,Pavarde5356,5.45333
Vardas223,Pavarde223,5.45333
Vardas9166,Pavarde9166,5.45333
Vardas700,Pavarde700,5.45333
Vardas842,Pavarde842,5.46667
Vardas9068,Pavarde9068,5.46667
Vardas8740,Pavarde8740,5.46667
Vardas7192,Pavarde7192,5.46667
Vardas7963,Pavarde7963,5.46667
Vardas7020,Pavarde7020,5.46667
Vardas4808,Pavarde4808,5.46667
Vardas3457,Pavarde3457,5.46667
Vardas8559,Pavarde8559,5.46667
Vardas9350,Pavarde9350,5.46667
Vardas2376,Pavarde2376,5.46667
Vardas799,Pavarde799,5.46667
Vardas7712,Pavarde7712,5.46667
Vardas4304,Pavarde4304,5.46667
Vardas593,Pavarde593,5.46667
Vardas8521,Pavarde8521,5.46667
Vardas6040,Pavarde6040,5.46667
Vardas4262,Pavarde4262,5.46667
Vardas9850,Pavarde9850,5.46667
Vardas2848,Pavarde2848,5.46667
Vardas4694,Pavarde4694,5.48
Vardas8192,Pavarde8192,5.48
Vardas431,Pavarde431,5.48
Vardas3310,Pavarde3310,5.48
Vardas496,Pavarde496,5.48
Vardas9712,Pavarde9712,5.48
Vardas93,Pavarde93,5.48
Vardas6024,Pavarde6024,5.48
Vardas9241,Pavarde9241,5.48
Vardas2002,Pavarde2002,5.48
Vardas6953,Pavarde6953,5.48
Vardas2438,Pavarde2438,5.48
Vardas530,Pavarde530,5.48
Vardas1461,Pavarde1461,5.48
Vardas1798,Pavarde1798,5.48
Vardas8275,Pavarde8275,5.48
Vardas2865,Pavarde2865,5.48
Vardas4049,Pavarde4049,5.48
Vardas1754,Pavarde1754,5.48
Vardas5590,Pavarde5590,5.48
Vardas4359,Pavarde4359,5.48
Vardas6995,Pavarde6995,5.48
Vardas4022,Pavarde4022,5.48
Vardas1742,Pavarde1742,5.49333
Vardas5408,Pavarde5408,5.49333
Vardas9480,Pavarde9480,5.49333
Vardas2153,Pavarde2153,5.49333
Vardas3825,Pavarde3825,5.49333
Vardas2287,Pavarde2287,5.49333
Vardas1645,Pavarde1645,5.49333
Vardas1972,Pavarde1972,5.49333
Vardas5616,Pavarde5616,5.49333
Vardas8382,Pavarde8382,5.49333
Vardas5559,Pavarde5559,5.49333
Vardas4455,Pavarde4455,5.49333
Vardas1772,Pavarde1772,5.49333
Vardas9974,Pavarde9974,5.49333
Vardas7237,Pavarde7237,5.49333
Vardas7058,Pavarde7058,5.49333
Vardas8812,Pavarde8812,5.49333
Vardas9156,Pavarde9156,5.49333
Vardas2149,Pavarde2149,5.49333
Vardas2243,Pavarde2243,5.49333
Vardas146,Pavarde146,5.49333
Vardas1544,Pavarde1544,5.49333
Vardas759,Pavarde759,5.50667
Vardas736,Pavarde736,5.50667
Vardas6636,Pavarde6636,5.50667
Vardas4327,Pavarde4327,5.50667
Vardas1473,Pavarde1473,5.50667
Vardas4290,Pavarde4290,5.50667
Vardas5139,Pavarde5139,5.50667
Vardas1692,Pavarde1692,5.50667
Vardas1142,Pavarde1142,5.50667
Vardas6502,Pavarde6502,5.50667
Vardas4480,Pavarde4480,5.50667
Vardas145,Pavarde145,5.50667
Vardas8558,Pavarde8558,5.50667
Vardas266,Pavarde266,5.50667
Vardas4775,Pavarde4775,5.52
Vardas4974,Pavarde4974,5.52
Vardas4086,Pavarde4086,5.52
Vardas4255,Pavarde4255,5.52
Vardas8512,Pavarde8512,5.52
Vardas4344,Pavarde4344,5.52
Vardas6114,Pavarde6114,5.52
Vardas2469,Pavarde2469,5.52
Vardas9628,Pavarde9628,5.52
Vardas8423,Pavarde8423,5.52
Vardas3426,Pavarde3426,5.52
Vardas4151,Pavarde4151,5.52
Vardas2966,Pavarde2966,5.52
Vardas9997,Pavarde9997,5.52
Vardas5374,Pavarde5374,5.52
Vardas9159,Pavarde9159,5.52
Vardas6890,Pavarde6890,5.52
Vardas8667,Pavarde8667,5.52
Vardas2049,Pavarde2049,5.52
Vardas5905,Pavarde5905,5.52
Vardas840,Pavarde840,5.52
Vardas1319,Pavarde1319,5.52
Vardas4385,Pavarde4385,5.52
Vardas2008,Pavarde2008,5.52
Vardas9455,Pavarde9455,5.52
Vardas1379,Pavarde1379,5.52
Vardas5567,Pavarde5567,5.52
Vardas2531,Pavarde2531,5.52
Vardas2102,Pavarde2102,5.52
Vardas762,Pavarde762,5.53333
Vardas1551,Pavarde1551,5.53333
Vardas3386,Pavarde3386,5.53333
Vardas2712,Pavarde2712,5.53333
Vardas9826,Pavarde9826,5.53333
Vardas4300,Pavarde4300,5.53333
Vardas2557,Pavarde2557,5.53333
Vardas5383,Pavarde5383,5.53333
Vardas9140,Pavarde9140,5.53333
Vardas4432,Pavarde4432,5.53333
Vardas6241,Pavarde6241,5.53333
Vardas4322,Pavarde4322,5.53333
Vardas4853,Pavarde4853,5.53333
Vardas7813,Pavarde7813,5.53333
Vardas5923,Pavarde5923,5.53333
Vardas5072,Pavarde5072,5.53333
Vardas1903,Pavarde1903,5.53333
Vardas3456,Pavarde3456,5.53333
Vardas8825,Pavarde8825,5.53333
Vardas5088,Pavarde5088,5.53333
Vardas541,Pavarde541,5.53333
Vardas2537,Pavarde2537,5.53333
Vardas8515,Pavarde8515,5.53333
Vardas4181,Pavarde4181,5.53333
Vardas3228,Pavarde3228,5.54667
Vardas3647,Pavarde3647,5.54667
Vardas341,Pavarde341,5.54667
Vardas1791,Pavarde1791,5.54667
Vardas1537,Pavarde1537,5.54667
Vardas313,Pavarde313,5.54667
Vardas4792,Pavarde4792,5.54667
Vardas620,Pavarde620,5.54667
Vardas3465,Pavarde3465,5.54667
Vardas608,Pavarde608,5.54667
Vardas8206,Pavarde8206,5.54667
Vardas4098,Pavarde4098,5.54667
Vardas616,Pavarde616,5.54667
Vardas1022,Pavarde1022,5.54667
Vardas1911,Pavarde1911,5.54667
Vardas1662,Pavarde1662,5.54667
Vardas674,Pavarde674,5.54667
Vardas1699,Pavarde1699,5.54667
Vardas5670,Pavarde5670,5.54667
Vardas887,Pavarde887,5.54667
Vardas3111,Pavarde3111,5.54667
Vardas1887,Pavarde1887,5.54667
Vardas6081,Pavarde6081,5.54667
Vardas2740,Pavarde2740,5.54667
Vardas4991,Pavarde4991,5.54667
Vardas4858,Pavarde4858,5.54667
Vardas3675,Pavarde3675,5.54667
Vardas6794,Pavarde6794,5.54667
Vardas2613,Pavarde2613,5.56
Vardas6846,Pavarde6846,5.56
Vardas8544,Pavarde8544,5.56
Vardas4518,Pavarde4518,5.56
Vardas8815,Pavarde8815,5.56
Vardas1961,Pavarde1961,5.56
Vardas9771,Pavarde9771,5.56
Vardas4210,Pavarde4210,5.56
Vardas6824,Pavarde6824,5.56
Vardas2282,Pavarde2282,5.56
Vardas8197,Pavarde8197,5.56
Vardas167,Pavarde167,5.56
Vardas7438,Pavarde7438,5.56
Vardas5451,Pavarde5451,5.56
Vardas1083,Pavarde1083,5.56
Vardas1084,Pavarde1084,5.56
Vardas1087,Pavarde1087,5.56
Vardas5586,Pavarde5586,5.57333
Vardas2592,Pavarde2592,5.57333
Vardas9599,Pavarde9599,5.57333
Vardas4473,Pavarde4473,5.57333
Vardas8811,Pavarde8811,5.57333
Vardas1774,Pavarde1774,5.57333
Vardas6252,Pavarde6252,5.57333
Vardas1341,Pavarde1341,5.57333
Vardas6810,Pavarde6810,5.57333
Vardas8751,Pavarde8751,5.57333
Vardas1809,Pavarde1809,5.57333
Vardas5725,Pavarde5725,5.57333
Vardas6012,Pavarde6012,5.57333
Vardas8877,Pavarde8877,5.57333
Vardas4986,Pavarde4986,5.57333
Vardas4973,Pavarde4973,5.57333
Vardas7489,Pavarde7489,5.57333
Vardas5769,Pavarde5769,5.57333
Vardas2884,Pavarde2884,5.57333
Vardas4908,Pavarde4908,5.57333
Vardas7971,Pavarde7971,5.57333
Vardas2422,Pavarde2422,5.57333
Vardas2424,Pavarde2424,5.57333
Vardas2959,Pavarde2959,5.57333
Vardas8199,Pavarde8199,5.57333
Vardas9788,Pavarde9788,5.57333
Vardas2449,Pavarde2449,5.57333
Vardas9176,Pavarde9176,5.57333
Vardas5048,Pavarde5048,5.57333
Vardas5706,Pavarde5706,5.57333
Vardas3352,Pavarde3352,5.57333
Vardas5370,Pavarde5370,5.57333
Vardas3051,Pavarde3051,5.57333
Vardas2624,Pavarde2624,5.57333
Vardas2335,Pavarde2335,5.57333
Vardas905,Pavarde905,5.57333
Vardas6814,Pavarde6814,5.58667
Vardas3,Pavarde3,5.58667
Vardas6287,Pavarde6287,5.58667
Vardas1440,Pavarde1440,5.58667
Vardas6441,Pavarde6441,5.58667
Vardas9635,Pavarde9635,5.58667
Vardas9702,Pavarde9702,5.58667
Vardas8200,Pavarde8200,5.58667
Vardas4626,Pavarde4626,5.58667
Vardas745,Pavarde745,5.58667
Vardas5441,Pavarde5441,5.6
Vardas4514,Pavarde4514,5.6
Vardas3362,Pavarde3362,5.6
Vardas7205,Pavarde7205,5.6
Vardas8837,Pavarde8837,5.6
Vardas2774,Pavarde2774,5.6
Vardas9945,Pavarde9945,5.6
Vardas6593,Pavarde6593,5.6
Vardas8967,Pavarde8967,5.6
Vardas368,Pavarde368,5.6
Vardas3991,Pavarde3991,5.6
Vardas5439,Pavarde5439,5.6
Vardas3048,Pavarde3048,5.6
Vardas7757,Pavarde7757,5.6
Vardas3763,Pavarde3763,5.6
Vardas3616,Pavarde3616,5.6
Vardas2416,Pavarde2416,5.6
Vardas9616,Pavarde9616,5.6
Vardas3078,Pavarde3078,5.6
Vardas3500,Pavarde3500,5.6
Vardas655,Pavarde655,5.6
Vardas3521,Pavarde3521,5.6
Vardas3359,Pavarde3359,5.6
Vardas990,Pavarde990,5.6
Vardas54,Pavarde54,5.6
Vardas931,Pavarde931,5.6
Vardas7987,Pavarde7987,5.61333
Vardas4035,Pavarde4035,5.61333
Vardas3372,Pavarde3372,5.61333
Vardas2491,Pavarde2491,5.61333
Vardas488,Pavarde488,5.61333
Vardas979,Pavarde979,5.61333
Vardas699,Pavarde699,5.61333
Vardas9170,Pavarde9170,5.61333
Vardas1997,Pavarde1997,5.61333
Vardas3701,Pavarde3701,5.61333
Vardas2063,Pavarde2063,5.61333
Vardas166,Pavarde166,5.61333
Vardas5835,Pavarde5835,5.61333
Vardas2123,Pavarde2123,5.61333
Vardas8650,Pavarde8650,5.61333
Vardas1404,Pavarde1404,5.61333
Vardas7095,Pavarde7095,5.61333
Vardas5404,Pavarde5404,5.61333
Vardas1059,Pavarde1059,5.62667
Vardas8081,Pavarde8081,5.62667
Vardas7691,Pavarde7691,5.62667
Vardas8471,Pavarde8471,5.62667
Vardas7281,Pavarde7281,5.62667
Vardas1856,Pavarde1856,5.62667
Vardas7429,Pavarde7429,5.62667
Vardas9507,Pavarde9507,5.62667
Vardas332,Pavarde332,5.62667
Vardas5719,Pavarde5719,5.62667
Vardas9503,Pavarde9503,5.62667
Vardas4401,Pavarde4401,5.62667
Vardas3014,Pavarde3014,5.62667
Vardas8743,Pavarde8743,5.62667
Vardas6131,Pavarde6131,5.62667
Vardas9429,Pavarde9429,5.62667
Vardas4497,Pavarde4497,5.62667
Vardas4640,Pavarde4640,5.62667
Vardas6555,Pavarde6555,5.62667
Vardas3938,Pavarde3938,5.62667
Vardas9984,Pavarde9984,5.62667
Vardas9063,Pavarde9063,5.62667
Vardas8180,Pavarde8180,5.62667
Vardas9197,Pavarde9197,5.62667
Vardas5373,Pavarde5373,5.62667
Vardas4556,Pavarde4556,5.62667
Vardas6003,Pavarde6003,5.62667
Vardas7699,Pavarde7699,5.62667
Vardas2189,Pavarde2189,5.62667
Vardas9234,Pavarde9234,5.64
Vardas7913,Pavarde7913,5.64
Vardas5527,Pavarde5527,5.64
Vardas8514,Pavarde8514,5.64
Vardas2159,Pavarde2159,5.64
Vardas8495,Pavarde8495,5.64
Vardas265,Pavarde265,5.64
Vardas7728,Pavarde7728,5.65333
Vardas6713,Pavarde6713,5.65333
Vardas7598,Pavarde7598,5.65333
Vardas8645,Pavarde8645,5.65333
Vardas5659,Pavarde5659,5.65333
Vardas9323,Pavarde9323,5.65333
Vardas6867,Pavarde6867,5.65333
Vardas1523,Pavarde1523,5.65333
Vardas5577,Pavarde5577,5.65333
Vardas5378,Pavarde5378,5.65333
Vardas4488,Pavarde4488,5.65333
Vardas1753,Pavarde1753,5.65333
Vardas1901,Pavarde1901,5.65333
Vardas5956,Pavarde5956,5.65333
Vardas3110,Pavarde3110,5.65333
Vardas3578,Pavarde3578,5.65333
Vardas4130,Pavarde4130,5.65333
Vardas1116,Pavarde1116,5.65333
Vardas1108,Pavarde1108,5.65333
Vardas7697,Pavarde7697,5.65333
Vardas2704,Pavarde2704,5.65333
Vardas8490,Pavarde8490,5.65333
Vardas8379,Pavarde8379,5.65333
Vardas932,Pavarde932,5.65333
Vardas6926,Pavarde6926,5.65333
Vardas1096,Pavarde1096,5.65333
Vardas430,Pavarde430,5.65333
Vardas425,Pavarde425,5.65333
Vardas3750,Pavarde3750,5.65333
Vardas7825,Pavarde7825,5.65333
Vardas1180,Pavarde1180,5.65333
Vardas4289,Pavarde4289,5.65333
Vardas4296,Pavarde4296,5.65333
Vardas2453,Pavarde2453,5.65333
Vardas3956,Pavarde3956,5.65333
Vardas5471,Pavarde5471,5.65333
Vardas4652,Pavarde4652,5.65333
Vardas3432,Pavarde3432,5.65333
Vardas1987,Pavarde1987,5.65333
Vardas7968,Pavarde7968,5.66667
Vardas4758,Pavarde4758,5.66667
Vardas3121,Pavarde3121,5.66667
Vardas5288,Pavarde5288,5.66667
Vardas1646,Pavarde1646,5.66667
Vardas448,Pavarde448,5.66667
Vardas1047,Pavarde1047,5.66667
Vardas4784,Pavarde4784,5.66667
Vardas578,Pavarde578,5.66667
Vardas9959,Pavarde9959,5.66667
Vardas4134,Pavarde4134,5.68
Vardas3702,Pavarde3702,5.68
Vardas8492,Pavarde8492,5.68
Vardas4418,Pavarde4418,5.68
Vardas3752,Pavarde3752,5.68
Vardas7347,Pavarde7347,5.68
Vardas2968,Pavarde2968,5.68
Vardas2118,Pavarde2118,5.68
Vardas6103,Pavarde6103,5.68
Vardas6618,Pavarde6618,5.68
Vardas8146,Pavarde8146,5.68
Vardas9118,Pavarde9118,5.68
Vardas7643,Pavarde7643,5.68
Vardas4845,Pavarde4845,5.68
Vardas1303,Pavarde1303,5.68
Vardas4741,Pavarde4741,5.68
Vardas176,Pavarde176,5.68
Vardas9371,Pavarde9371,5.68
Vardas7752,Pavarde7752,5.68
Vardas1626,Pavarde1626,5.68
Vardas489,Pavarde489,5.68
Vardas4257,Pavarde4257,5.68
Vardas6640,Pavarde6640,5.68
Vardas7817,Pavarde7817,5.68
Vardas8047,Pavarde8047,5.68
Vardas3103,Pavarde3103,5.68
Vardas9926,Pavarde9926,5.68
Vardas4310,Pavarde4310,5.68
Vardas8079,Pavarde8079,5.68
Vardas2765,Pavarde2765,5.68
Vardas9456,Pavarde9456,5.69333
Vardas6429,Pavarde6429,5.69333
Vardas4787,Pavarde4787,5.69333
Vardas5870,Pavarde5870,5.69333
Vardas8346,Pavarde8346,5.69333
Vardas9463,Pavarde9463,5.69333
Vardas4469,Pavarde4469,5.69333
Vardas117,Pavarde117,5.69333
Vardas3558,Pavarde3558,5.69333
Vardas7474,Pavarde7474,5.69333
Vardas7446,Pavarde7446,5.69333
Vardas8941,Pavarde8941,5.69333
Vardas7865,Pavarde7865,5.69333
Vardas554,Pavarde554,5.70667
Vardas2953,Pavarde2953,5.70667
Vardas4765,Pavarde4765,5.70667
Vardas6873,Pavarde6873,5.70667
Vardas9526,Pavarde9526,5.70667
Vardas2361,Pavarde2361,5.70667
Vardas6132,Pavarde6132,5.70667
Vardas6855,Pavarde6855,5.70667
Vardas4109,Pavarde4109,5.70667
Vardas8320,Pavarde8320,5.70667
Vardas5312,Pavarde5312,5.70667
Vardas4886,Pavarde4886,5.70667
Vardas7009,Pavarde7009,5.70667
Vardas4893,Pavarde4893,5.70667
Vardas2951,Pavarde2951,5.70667
Vardas3834,Pavarde3834,5.70667
Vardas9664,Pavarde9664,5.70667
Vardas4314,Pavarde4314,5.70667
Vardas8840,Pavarde8840,5.70667
Vardas2057,Pavarde2057,5.70667
Vardas6705,Pavarde6705,5.70667
Vardas9821,Pavarde9821,5.70667
Vardas1390,Pavarde1390,5.70667
Vardas9993,Pavarde9993,5.70667
Vardas3889,Pavarde3889,5.70667
Vardas3409,Pavarde3409,5.70667
Vardas529,Pavarde529,5.70667
Vardas2470,Pavarde2470,5.70667
Vardas1358,Pavarde1358,5.70667
Vardas9261,Pavarde9261,5.72
Vardas935,Pavarde935,5.72
Vardas7031,Pavarde7031,5.72
Vardas4871,Pavarde4871,5.72
Vardas7964,Pavarde7964,5.72
Vardas4911,Pavarde4911,5.72
Vardas9328,Pavarde9328,5.72
Vardas6005,Pavarde6005,5.72
Vardas9547,Pavarde9547,5.72
Vardas7596,Pavarde7596,5.72
Vardas4192,Pavarde4192,5.72
Vardas4953,Pavarde4953,5.73333
Vardas2864,Pavarde2864,5.73333
Vardas3333,Pavarde3333,5.73333
Vardas5175,Pavarde5175,5.73333
Vardas7069,Pavarde7069,5.73333
Vardas1337,Pavarde1337,5.73333
Vardas9618,Pavarde9618,5.73333
Vardas7877,Pavarde7877,5.73333
Vardas8292,Pavarde8292,5.73333
Vardas1336,Pavarde1336,5.73333
Vardas8295,Pavarde8295,5.73333
Vardas214,Pavarde214,5.73333
Vardas3243,Pavarde3243,5.73333
Vardas4580,Pavarde4580,5.73333
Vardas1935,Pavarde1935,5.73333
Vardas1269,Pavarde1269,5.73333
Vardas9069,Pavarde9069,5.73333
Vardas4246,Pavarde4246,5.73333
Vardas9153,Pavarde9153,5.73333
Vardas5762,Pavarde5762,5.73333
Vardas4744,Pavarde4744,5.73333
Vardas8003,Pavarde8003,5.73333
Vardas8613,Pavarde8613,5.73333
Vardas4804,Pavarde4804,5.73333
Vardas4342,Pavarde4342,5.73333
Vardas2665,Pavarde2665,5.73333
Vardas4001,Pavarde4001,5.73333
Vardas838,Pavarde838,5.73333
Vardas5968,Pavarde5968,5.73333
Vardas1952,Pavarde1952,5.74667
Vardas6358,Pavarde6358,5.74667
Vardas1237,Pavarde1237,5.74667
Vardas5188,Pavarde5188,5.74667
Vardas4068,Pavarde4068,5.74667
Vardas7745,Pavarde7745,5.74667
Vardas968,Pavarde968,5.74667
Vardas9111,Pavarde9111,5.74667
Vardas879,Pavarde879,5.74667
Vardas3089,Pavarde3089,5.76
Vardas5515,Pavarde5515,5.76
Vardas4654,Pavarde4654,5.76
Vardas5401,Pavarde5401,5.76
Vardas3200,Pavarde3200,5.76
Vardas1051,Pavarde1051,5.76
Vardas2142,Pavarde2142,5.76
Vardas9250,Pavarde9250,5.76
Vardas9446,Pavarde9446,5.76
Vardas1570,Pavarde1570,5.76
Vardas1279,Pavarde1279,5.76
Vardas4811,Pavarde4811,5.76
Vardas1951,Pavarde1951,5.76
Vardas7393,Pavarde7393,5.76
Vardas3727,Pavarde3727,5.76
Vardas8112,Pavarde8112,5.76
Vardas8822,Pavarde8822,5.76
Vardas3703,Pavarde3703,5.76
Vardas2589,Pavarde2589,5.76
Vardas2191,Pavarde2191,5.76
Vardas526,Pavarde526,5.76
Vardas3810,Pavarde3810,5.76
Vardas5323,Pavarde5323,5.76
Vardas4528,Pavarde4528,5.76
Vardas678,Pavarde678,5.76
Vardas8891,Pavarde8891,5.76
Vardas7233,Pavarde7233,5.76
Vardas8219,Pavarde8219,5.76
Vardas5961,Pavarde5961,5.76
Vardas8138,Pavarde8138,5.76
Vardas9608,Pavarde9608,5.76
Vardas7996,Pavarde7996,5.76
Vardas1851,Pavarde1851,5.76
Vardas7157,Pavarde7157,5.76
Vardas2764,Pavarde2764,5.76
Vardas9929,Pavarde9929,5.76
Vardas331,Pavarde331,5.76
Vardas9217,Pavarde9217,5.77333
Vardas8652,Pavarde8652,5.77333
Vardas5290,Pavarde5290,5.77333
Vardas2387,Pavarde2387,5.77333
Vardas3627,Pavarde3627,5.78667
Vardas2611,Pavarde2611,5.78667
Vardas355,Pavarde355,5.78667
Vardas5767,Pavarde5767,5.78667
Vardas5423,Pavarde5423,5.78667
Vardas8690,Pavarde8690,5.78667
Vardas8953,Pavarde8953,5.78667
Vardas4521,Pavarde4521,5.78667
Vardas351,Pavarde351,5.78667
Vardas866,Pavarde866,5.78667
Vardas5617,Pavarde5617,5.78667
Vardas3447,Pavarde3447,5.78667
Vardas7045,Pavarde7045,5.78667
Vardas5628,Pavarde5628,5.78667
Vardas483,Pavarde483,5.78667
Vardas9314,Pavarde9314,5.78667
Vardas6533,Pavarde6533,5.78667
Vardas4044,Pavarde4044,5.78667
Vardas756,Pavarde756,5.78667
Vardas765,Pavarde765,5.78667
Vardas9138,Pavarde9138,5.78667
Vardas516,Pavarde516,5.78667
Vardas9108,Pavarde9108,5.78667
Vardas4425,Pavarde4425,5.78667
Vardas6146,Pavarde6146,5.78667
Vardas1061,Pavarde1061,5.78667
Vardas4780,Pavarde4780,5.78667
Vardas9641,Pavarde9641,5.78667
Vardas2306,Pavarde2306,5.78667
Vardas3721,Pavarde3721,5.78667
Vardas2920,Pavarde2920,5.78667
Vardas9574,Pavarde9574,5.78667
Vardas9953,Pavarde9953,5.78667
Vardas6061,Pavarde6061,5.78667
Vardas2753,Pavarde2753,5.78667
Vardas8098,Pavarde8098,5.78667
Vardas148,Pavarde148,5.78667
Vardas2316,Pavarde2316,5.78667
Vardas1412,Pavarde1412,5.78667
Vardas5111,Pavarde5111,5.78667
Vardas3464,Pavarde3464,5.78667
Vardas3460,Pavarde3460,5.78667
Vardas2806,Pavarde2806,5.78667
Vardas7921,Pavarde7921,5.78667
Vardas1369,Pavarde1369,5.78667
Vardas3634,Pavarde3634,5.78667
Vardas4948,Pavarde4948,5.78667
Vardas226,Pavarde226,5.8
Vardas2545,Pavarde2545,5.8
Vardas2426,Pavarde2426,5.8
Vardas5750,Pavarde5750,5.8
Vardas5345,Pavarde5345,5.8
Vardas6278,Pavarde6278,5.8
Vardas2062,Pavarde2062,5.8
Vardas8664,Pavarde8664,5.8
Vardas5701,Pavarde5701,5.8
Vardas8384,Pavarde8384,5.8
Vardas5086,Pavarde5086,5.8
Vardas2327,Pavarde2327,5.81333
Vardas6167,Pavarde6167,5.81333
Vardas8722,Pavarde8722,5.81333
Vardas2068,Pavarde2068,5.81333
Vardas3784,Pavarde3784,5.81333
Vardas392,Pavarde392,5.81333
Vardas1813,Pavarde1813,5.81333
Vardas8736,Pavarde8736,5.81333
Vardas2404,Pavarde2404,5.81333
Vardas5612,Pavarde5612,5.81333
Vardas5680,Pavarde5680,5.81333
Vardas6657,Pavarde6657,5.81333
Vardas1906,Pavarde1906,5.81333
Vardas5140,Pavarde5140,5.81333
Vardas5006,Pavarde5006,5.81333
Vardas8933,Pavarde8933,5.81333
Vardas8921,Pavarde8921,5.81333
Vardas6800,Pavarde6800,5.81333
Vardas4373,Pavarde4373,5.81333
Vardas8897,Pavarde8897,5.81333
Vardas1233,Pavarde1233,5.81333
Vardas4958,Pavarde4958,5.81333
Vardas9857,Pavarde9857,5.81333
Vardas8781,Pavarde8781,5.81333
Vardas4371,Pavarde4371,5.81333
Vardas1546,Pavarde1546,5.81333
Vardas6872,Pavarde6872,5.81333
Vardas9673,Pavarde9673,5.81333
Vardas8404,Pavarde8404,5.81333
Vardas6247,Pavarde6247,5.81333
Vardas3809,Pavarde3809,5.81333
Vardas7809,Pavarde7809,5.82667
Vardas8170,Pavarde8170,5.82667
Vardas6972,Pavarde6972,5.82667
Vardas1764,Pavarde1764,5.82667
Vardas2984,Pavarde2984,5.82667
Vardas3412,Pavarde3412,5.82667
Vardas9976,Pavarde9976,5.82667
Vardas5321,Pavarde5321,5.82667
Vardas3487,Pavarde3487,5.82667
Vardas7311,Pavarde7311,5.82667
Vardas4026,Pavarde4026,5.82667
Vardas2201,Pavarde2201,5.82667
Vardas1080,Pavarde1080,5.84
Vardas946,Pavarde946,5.84
Vardas8174,Pavarde8174,5.84
Vardas4011,Pavarde4011,5.84
Vardas9651,Pavarde9651,5.84
Vardas4277,Pavarde4277,5.84
Vardas8859,Pavarde8859,5.84
Vardas7531,Pavarde7531,5.84
Vardas1229,Pavarde1229,5.84
Vardas8368,Pavarde8368,5.84
Vardas4331,Pavarde4331,5.84
Vardas6090,Pavarde6090,5.84
Vardas52,Pavarde52,5.84
Vardas1648,Pavarde1648,5.84
Vardas4047,Pavarde4047,5.84
Vardas1740,Pavarde1740,5.84
Vardas8601,Pavarde8601,5.84
Vardas3528,Pavarde3528,5.84
Vardas3580,Pavarde3580,5.84
Vardas6864,Pavarde6864,5.84
Vardas7718,Pavarde7718,5.84
Vardas9717,Pavarde9717,5.84
Vardas9451,Pavarde9451,5.84
Vardas7105,Pavarde7105,5.84
Vardas2597,Pavarde2597,5.84
Vardas3030,Pavarde3030,5.84
Vardas3080,Pavarde3080,5.84
Vardas7553,Pavarde7553,5.84
Vardas4501,Pavarde4501,5.85333
Vardas5744,Pavarde5744,5.85333
Vardas9198,Pavarde9198,5.85333
Vardas1812,Pavarde1812,5.85333
Vardas5948,Pavarde5948,5.85333
Vardas89,Pavarde89,5.85333
Vardas3041,Pavarde3041,5.85333
Vardas5724,Pavarde5724,5.85333
Vardas1086,Pavarde1086,5.85333
Vardas7684,Pavarde7684,5.85333
Vardas9157,Pavarde9157,5.85333
Vardas3192,Pavarde3192,5.86667
Vardas5099,Pavarde5099,5.86667
Vardas3506,Pavarde3506,5.86667
Vardas3619,Pavarde3619,5.86667
Vardas9109,Pavarde9109,5.86667
Vardas7632,Pavarde7632,5.86667
Vardas9102,Pavarde9102,5.86667
Vardas2785,Pavarde2785,5.86667
Vardas6060,Pavarde6060,5.86667
Vardas9168,Pavarde9168,5.86667
Vardas604,Pavarde604,5.86667
Vardas8029,Pavarde8029,5.86667
Vardas5225,Pavarde5225,5.86667
Vardas8938,Pavarde8938,5.86667
Vardas3238,Pavarde3238,5.86667
Vardas1166,Pavarde1166,5.86667
Vardas2174,Pavarde2174,5.86667
Vardas6125,Pavarde6125,5.86667
Vardas4492,Pavarde4492,5.86667
Vardas4092,Pavarde4092,5.86667
Vardas6576,Pavarde6576,5.86667
Vardas5873,Pavarde5873,5.86667
Vardas7900,Pavarde7900,5.86667
Vardas9849,Pavarde9849,5.86667
Vardas6923,Pavarde6923,5.86667
Vardas4471,Pavarde4471,5.86667
Vardas860,Pavarde860,5.86667
Vardas6985,Pavarde6985,5.86667
Vardas4719,Pavarde4719,5.86667
Vardas8241,Pavarde8241,5.86667
Vardas9362,Pavarde9362,5.86667
Vardas5476,Pavarde5476,5.86667
Vardas4048,Pavarde4048,5.86667
Vardas5480,Pavarde5480,5.86667
Vardas4710,Pavarde4710,5.86667
Vardas8136,Pavarde8136,5.86667
Vardas257,Pavarde257,5.88
Vardas1873,Pavarde1873,5.88
Vardas6062,Pavarde6062,5.88
